,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,spectral_type,index,temperature,radius,name,description,image,external_url,premium,price
10168,10168,10191,13513.0,,,,,2.183955,-35.670766,20.7426,-158.26,-214.08,0.0,10.15,8.566,K0,1.43,14.170792,9.11819,-12.095566,-1.94e-06,-2.018e-05,-1.749e-05,0.571758106421355,-0.6225723175298612,-7.672661308e-07,-1.037889127e-06,,,For,1,10168,,0.0326287172143084,,10.271,10.081,K,946,3743.675347039334,0.4341760403403122,HIP10191,"HIP10191 belongs to the For constellation. For more information, visit https://explorer.openstars.org/#view/hip-10191",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip10191.png,https://explorer.openstars.org/#view/hip-10191,0,0.09
27255,27255,27323,,,GJ 1084,,,5.788391,-48.525136,20.7555,25.21,-320.99,0.0,9.74,8.154,M0V,1.377,0.761129,13.725101,-15.550982,-3.87e-06,-2.402e-05,-2.139e-05,1.5153972374383775,-0.8469233957800387,1.222215288e-07,-1.556203433e-06,,,Pic,1,27255,,0.0476869998101777,,,,M,947,3817.7482562871114,0.5046385506222367,HIP27323,"HIP27323 belongs to the Pic constellation. For more information, visit https://explorer.openstars.org/#view/hip-27323",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip27323.png,https://explorer.openstars.org/#view/hip-27323,0,0.09
108122,108122,108467,,,Gl 842.2,,,21.973364,75.589058,20.7684,231.83,22.6,-18.6,10.56,8.973,M0,0.742,4.458165,-2.615365,20.114775,5.83e-06,2.364e-05,-1.786e-05,5.752613124506111,1.3192779327190465,1.1239435556e-06,1.09567891e-07,,,Cep,1,108122,,0.0224284881586928,,10.608,10.498,M,948,5126.506394170249,0.19199309227973657,HIP108467,"HIP108467 belongs to the Cep constellation. For more information, visit https://explorer.openstars.org/#view/hip-108467",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip108467.png,https://explorer.openstars.org/#view/hip-108467,0,0.09
19782,19782,19832,,,GJ 1069,,,4.252648,-4.418317,20.7943,95.84,-92.18,0.0,9.38,7.79,K5V,1.209,9.15686,18.600769,-1.601946,-8.98e-06,3.62e-06,-9.26e-06,1.113340575647525,-0.0771141713859375,4.646454314e-07,-4.4690125e-07,,,Eri,1,19782,,0.0666806769213621,,,,K,949,4079.0736166293536,0.5226518957657261,HIP19832,"HIP19832 belongs to the Eri constellation. For more information, visit https://explorer.openstars.org/#view/hip-19832",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip19832.png,https://explorer.openstars.org/#view/hip-19832,0,0.09
36448,36448,36551,59582.0,,Gl 276,,,7.518808,14.614144,20.8073,74.8,-289.96,65.6,8.94,7.349,K5,1.107,-7.796716,18.56386,5.250002,-3.495e-05,6.374e-05,-1.137e-05,1.9684193761055395,0.255064930549705,3.62640633e-07,-1.405765748e-06,,,Gem,1,36448,,0.1000921458319295,,,,K,950,4261.116464438174,0.5867010469704756,HIP36551,"HIP36551 belongs to the Gem constellation. For more information, visit https://explorer.openstars.org/#view/hip-36551",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip36551.png,https://explorer.openstars.org/#view/hip-36551,0,0.09
29577,29577,29650,43042.0,2220.0,NN 3390,71    Ori,,6.247467,19.156448,20.816,-95.78,-181.59,35.7,5.2,3.608,F6V,0.43,-1.273045,19.622386,6.830848,7.02e-06,4.104e-05,-5.33e-06,1.6355829448977466,0.3343430917348324,-4.643545432e-07,-8.80373162e-07,,71.0,Ori,1,29577,,3.1390627691376576,,,,F,951,6341.814156158024,1.4812431194047666,HIP29650,"HIP29650 belongs to the Ori constellation. For more information, visit https://explorer.openstars.org/#view/hip-29650",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip29650.png,https://explorer.openstars.org/#view/hip-29650,0,0.11
106974,106974,107317,,,NN 4213,,,21.736942,6.641461,20.8247,-326.46,-166.9,0.0,12.06,10.467,M3V:,1.522,17.159521,-11.550676,2.408501,-1.679e-05,-2.843e-05,-1.674e-05,5.690718015176011,0.11591536790222,-1.5827227415e-06,-8.09154032e-07,,,,1,106974,,0.0056650011191953,,12.188,11.928,M,952,3623.236230740662,0.19327649420546486,HIP107317,,https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip107317.png,https://explorer.openstars.org/#view/hip-107317,0,0.08
33981,33981,34069,53706.0,2668.0,Gl 264.1B,,,7.066373,-43.611319,20.8377,-103.02,396.46,90.4,6.83,5.236,K0V,0.779,-4.15763,14.503672,-14.373624,-1.606e-05,9.377e-05,-3.478e-05,1.84997221376828,-0.7611611156922262,-4.994550537e-07,1.922092317e-06,,,Pup,2,33977,Gl 264.1,0.7008095316467934,,,,K,953,5018.682281515938,1.1182516654878811,HIP34069,"HIP34069 belongs to the Pup constellation. For more information, visit https://explorer.openstars.org/#view/hip-34069",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip34069.png,https://explorer.openstars.org/#view/hip-34069,0,0.1
22069,22069,22122,30501.0,,Gl 176.3,,,4.760757,-50.07423,20.8638,-445.81,-337.31,17.0,7.58,5.983,K0V,0.875,4.268602,12.691773,-16.000076,3.796e-05,-2.859e-05,-3.523e-05,1.2463632672061438,-0.8739601870939687,-2.1613478692e-06,-1.635325025e-06,,,Pic,1,22069,,0.3522086356184676,,,,K,954,4763.49210207308,0.880217350449645,HIP22122,"HIP22122 belongs to the Pic constellation. For more information, visit https://explorer.openstars.org/#view/hip-22122",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip22122.png,https://explorer.openstars.org/#view/hip-22122,0,0.1
1799,1799,1803,1835.0,88.0,Gl 17.3,9    Cet,,0.381051,-12.209438,20.8638,394.27,60.45,-2.6,6.39,4.793,G3V,0.659,20.290476,2.030904,-4.412393,-5.27e-06,3.955e-05,6.54e-06,0.0997588694053603,-0.2130948946386462,1.9114748983e-06,2.93069869e-07,,9.0,Cet,1,1799,,1.0539014450691595,BE,6.408,6.368,G,955,5390.986768769842,1.1882563842004041,HIP1803,"HIP1803 belongs to the Cet constellation. For more information, visit https://explorer.openstars.org/#view/hip-1803",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip1803.png,https://explorer.openstars.org/#view/hip-1803,0,0.1
69793,69793,70016,125455.0,,Gl 544A,,,14.326352,-5.151195,20.8812,-631.74,-122.11,-9.1,7.58,5.981,K1V,0.867,-17.057505,-11.897385,-1.874795,-2.807e-05,5.839e-05,-1.148e-05,3.7506300618329766,-0.0899053130523687,-3.0627619455e-06,-5.92005985e-07,,,Vir,1,69793,Gl 544,0.3528580258285268,,,,K,956,4783.52259188099,0.8736648009757195,HIP70016,"HIP70016 belongs to the Vir constellation. For more information, visit https://explorer.openstars.org/#view/hip-70016",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip70016.png,https://explorer.openstars.org/#view/hip-70016,0,0.1
25047,25047,25110,33564.0,1686.0,Gl 196,,,5.376036,79.231149,20.8855,-78.6,161.13,-10.7,5.08,3.481,F6V,0.506,0.634691,3.850421,20.517591,4.91e-06,-1.912e-05,-7.7e-06,1.407443063693912,1.3828444123274763,-3.810635529e-07,7.81180283e-07,,,Cam,1,25047,,3.528580258285269,,,,F,957,5982.005034728755,1.764977206123068,HIP25110,"HIP25110 belongs to the Cam constellation. For more information, visit https://explorer.openstars.org/#view/hip-25110",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip25110.png,https://explorer.openstars.org/#view/hip-25110,0,0.11
63164,63164,63366,112758.0,,Gl 491A,,,12.983769,-9.834085,20.8899,-827.11,196.41,8.0,7.54,5.94,K0V,0.769,-19.904135,-5.24274,-3.567917,-3.242e-05,7.808e-05,1.82e-05,3.399142854003709,-0.1716371580526962,-4.0099424332e-06,9.52222549e-07,,,Vir,1,63164,Gl 491,0.3664375746478333,,,,K,958,5047.262573015948,0.7996906380870508,HIP63366,"HIP63366 belongs to the Vir constellation. For more information, visit https://explorer.openstars.org/#view/hip-63366",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip63366.png,https://explorer.openstars.org/#view/hip-63366,0,0.1
43945,43945,44072,,,Gl 330.1,,,8.977265,20.546743,20.8986,657.67,-174.97,-50.8,9.22,7.619,M0,1.116,-13.754609,13.919271,7.334652,-1.757e-05,-7.701e-05,-3.483e-05,2.3502425711486628,0.35860832056316,3.1884741329e-06,-8.48278496e-07,,,Cnc,1,43945,,0.0780548691466237,,,,M,959,4244.235156634352,0.5222865509944866,HIP44072,"HIP44072 belongs to the Cnc constellation. For more information, visit https://explorer.openstars.org/#view/hip-44072",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip44072.png,https://explorer.openstars.org/#view/hip-44072,0,0.09
10504,10504,10529,,,,,,2.261335,67.677046,20.9205,515.14,-318.06,0.0,9.91,8.307,F2,0.461,6.593709,4.434475,19.352668,-4.39e-06,6e-05,-1.225e-05,0.5920160448554477,1.18118727251407,2.497469194e-06,-1.541998392e-06,,,Cas,1,10504,,0.04141903726221,,,,F,960,6188.662585991184,0.17898900321790734,HIP10529,"HIP10529 belongs to the Cas constellation. For more information, visit https://explorer.openstars.org/#view/hip-10529",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip10529.png,https://explorer.openstars.org/#view/hip-10529,0,0.09
106353,106353,106694,,,Gl 834A,,,21.610724,39.45571,20.9293,-207.32,-157.45,0.0,10.17,8.566,M0...,1.433,13.100184,-9.461811,13.300184,-4.09e-06,-2.3e-05,-1.233e-05,5.657674384237428,0.688632054782525,-1.0051157225e-06,-7.6333914e-07,,,Cyg,1,106353,Gl 834,0.0326287172143084,,10.563,10.093,M,961,3739.5894798504582,0.43512531820804445,HIP106694,"HIP106694 belongs to the Cyg constellation. For more information, visit https://explorer.openstars.org/#view/hip-106694",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip106694.png,https://explorer.openstars.org/#view/hip-106694,0,0.09
113795,113795,114156,218294.0,,Gl 889A,,,23.118625,-23.159448,20.938,154.14,-253.64,19.0,9.62,8.015,K5V,1.276,18.740635,-4.402683,-8.2348,1.111e-05,1.346e-05,-3.131e-05,6.052441860803313,-0.4042086217124163,7.472918072e-07,-1.229681419e-06,,,Aqr,1,113795,Gl 889,0.0542000890401623,,,,K,962,3969.625741215469,0.49759177910377167,HIP114156,"HIP114156 belongs to the Aqr constellation. For more information, visit https://explorer.openstars.org/#view/hip-114156",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip114156.png,https://explorer.openstars.org/#view/hip-114156,0,0.09
114054,114054,114416,218572.0,,GJ 1280,,,23.172361,-68.838897,20.9424,67.28,318.97,0.0,8.7,7.095,K3V,1.004,7.383266,-1.625247,-19.530235,3.096e-05,1.8e-07,1.169e-05,6.066509979098138,-1.2014654099107849,3.261826442e-07,1.546410196e-06,,,Ind,1,114054,,0.1264736347471151,,,,K,963,4467.050211396027,0.600040503056847,HIP114416,"HIP114416 belongs to the Ind constellation. For more information, visit https://explorer.openstars.org/#view/hip-114416",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip114416.png,https://explorer.openstars.org/#view/hip-114416,0,0.1
44135,44135,44263,,,Gl 333.2A,,,9.013981,5.241545,20.9424,-247.74,-207.77,-37.1,12.37,10.765,M4,1.455,-14.80023,14.692285,1.913156,4.317e-05,-7.41e-06,-2.447e-05,2.359854601572643,0.09148221714789,-1.2010774122e-06,-1.007297384e-06,,,,1,44135,Gl 333.2,0.0043052661049171,,12.706,12.196,M,964,3709.963441476865,0.1607243565538271,HIP44263,,https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip44263.png,https://explorer.openstars.org/#view/hip-44263,0,0.08
101710,101710,102040,197076.0,7914.0,Gl 797A,,,20.679205,19.935536,20.9468,119.13,312.24,-35.8,6.43,4.824,G5V,0.611,12.706773,-15.042779,7.141968,-1.995e-05,4.236e-05,1.732e-05,5.413803101637205,0.347940746594565,5.775585376e-07,1.513782236e-06,,,Del,1,101710,Gl 797,1.0242359141215682,,,,G,965,5560.298866963327,1.1011727972511018,HIP102040,"HIP102040 belongs to the Del constellation. For more information, visit https://explorer.openstars.org/#view/hip-102040",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip102040.png,https://explorer.openstars.org/#view/hip-102040,0,0.1
